status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,impact_score,page_id,Source type,auckland ,council ,mayor ,goff,councillor,local board ,tier1
51386181524_10154342243971525,"We have tickets to giveaway to Last Night of the Proms ! This weekend, Auckland Symphony Orchestra will take the stage at Bruce Mason Centre (Fri 23 June) and Auckland Town Hall (Sun 25 June) to once again blow us all away with this British crowd favourite. Warm up your voices and get your flags ready for the party of the year. To win, all you have to do is tag a mate you'd take along and to which performance and you're in the draw, Entries close Thursday (22/06) 5pm. 

#AucklandLive #LastNightoftheProms",Last Night of the Proms 2017,link,https://www.aucklandlive.co.nz/show/last-night-of-the-proms-2017,42906.77653,15,22,0,11,3,1,0,0,0,89,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154337622021525,"Auckland Live are seeking an experienced Business Development Manager with a focus on the commercial venue management environment including seasonal outdoor stadium concerts. This is a rare opportunity to take on a senior role within the Programming and Presenter Services Business Unit to drive increased utilisation of venues, establishing strong partnerships nationally and internationally and supporting an incredible team in going the extra mile for our customers.

https://careers.aucklandcouncil.govt.nz/jobdetails?ajid=iGI2o",Business Development Manager,link,https://careers.aucklandcouncil.govt.nz/jobdetails?ajid=iGI2o,42904.97205,8,2,4,8,0,0,0,0,0,32,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154336855986525,"Already thinking about this weekend? We've got just the plans for you. Last Night of the Proms kicks off this Friday at Bruce Mason Centre, and Sunday at Auckland Town Hall! Join us in popping balloons, dancing and singing the night away in a sea of red, white and blue. 

Tickets selling fast! https://goo.gl/bRXqoQ 

#AucklandLive #LastNightoftheProms",The irresistible nuttiness of dressing up for a post-Brexit Proms sing-along,link,http://www.nzherald.co.nz/entertainment/news/article.cfm?c_id=1501119&objectid=11877652,42904.70829,38,6,7,36,2,0,0,0,0,133,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154328881446525,"""Who knew that before Flight of the Conchords became New Zealand's ""fourth most famous guitar-based digi-bongo acapella-rap-funk-comedy folk duo"", NgéÅruawéÅhia's third best children's novelty act, Larger Than Life, almost opened for John Rowles in Wellington?"" 

See how they earned their title when Larger Than Life - Auckland Seasons opens at the Herald Theatre, Aotea Centre this month!

#Matariki17 #AucklandLive #LargerThanLife",LARGER THAN LIFE an adventure of epic proportions - Nails politically pertinent points in the guise of light entertainment,link,https://www.theatreview.org.nz/reviews/review.php?id=10336,42901.77797,75,0,1,74,1,0,0,0,0,226,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154327126651525,"Matilda fans do not miss this one! Auckland Live have 10 double passes to give away to an extraordinary once-in-a-lifetime experience.

Tim Minchin, the Olivier Award-winning mastermind behind the music of Matilda The Musical, will be performing at a one-off intimate event in Auckland on the 26th June to celebrate the forthcoming season. 

For your chance to win a double pass, simply tell us in 25 words or less why Matilda is the must-see theatre event of the year! Entries close 21 June, 5pm.",Timeline Photos,photo,https://www.facebook.com/AklLive/photos/a.73587646524.85011.51386181524/10154327126651525/?type=3,42901.74438,91,161,27,72,15,4,0,0,0,622,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154326119671525,"Have you ever heard anyone play a cello older than the Auckland Town Hall?

Tomorrow night you can, as world-class cellist Daniel Muller-Schott joins the New Zealand Symphony Orchestra for Schumann & Barber with his 290-year-old cello.

Tickets still available from Ticketmaster.",If Daniel Muller-Schott's 290-year-old cello could talk...,link,http://www.nzherald.co.nz/entertainment/news/article.cfm?c_id=1501119&objectid=11875942,42900.72756,3,0,0,3,0,0,0,0,0,9,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154324133586525,"Looking for ways to keep busy on winter weekends? Look no further! We've got 12 weekends of unmissable performances and workshops with the funniest, coolest and most artistically excellent performers for everyone until September in locations across the city, Auckland Town Hall, Aotea Centre, AKL CBD, Bruce Mason Centre, and Mangere Arts Centre - NgéÅ Tohu o Uenuku.

Find out all about them at our website. #AucklandLive #PickandMix  #Auckland #Familyfun",Auckland Live Pick & Mix,link,http://aucklandlive.co.nz/event/pick-and-mix,42899.95576,98,16,19,94,3,1,0,0,0,345,51386181524,Media,1,0,0,0,0,0,1
51386181524_598684410519703,"The Legend of Zelda: Symphony of the Goddesses is coming to Auckland in 2017, bringing an updated orchestral adventure to ASB Theatre on August 14th. The show will feature an all new movement from Skyward Sword, a much-anticipated Breath of the Wild arrangement, and the return of a classic that might just make some wishes come true! 

Brought to life as never before, witness as 30 years of video game history unfolds, complete with a stirring cinematic video presentation, synced with the game's sensational, thematic and action-packed soundtracks played live by a full orchestra and choir.",The Legend of Zelda: Symphony of the Goddessess,event,https://www.facebook.com/events/598684410519703/,42899.92741,18,0,0,18,0,0,0,0,0,54,51386181524,Media,1,0,0,0,0,0,1
51386181524_734364316751858,"Auckland Live and Auckland Town Hall Organ Trust present
Benjamin Sheen
Sunday 30 July 
Aucklant Town Hall 

Benjamin Sheen is one of the world's finest young organists.

Benjamin played Rachmaninov's second piano concerto with the orchestra while a secondary school student at Eton College. He became a Fellow of the Royal College of Organists when in his teens and is the youngest organist ever to give a solo organ recital at St Paul's Cathedral in London.

He is currently organist at St Thomas Fifth Ave in New York. In this Auckland performance he'll play popular music by Bach and Vivaldi and the magnificent first movement of Elgar's organ sonata. In the second half of the programme we'll hear Mussorgsky's famous and much loved Pictures at an Exhibition. Well known for its beautiful tunes and for the delightful images created by the composer, the music takes us through a wonderful sequence of colourful scenes like the Gnome, the Market Place and the Great Gate of Kiev.

The Auckland Town Hall Organ is lauded as the best town hall organ in the world and in the hands of master organist Benjamin Sheen this concert will be thrilling.",Benjamin Sheen,event,https://www.facebook.com/events/734364316751858/,42899.89646,18,0,0,16,2,0,0,0,0,54,51386181524,Media,1,0,0,0,0,0,1
51386181524_10155275689058950,"#ComingSoon: The Auckland Philharmonia Orchestra in association with New Zealand Opera presents Puccini's breakthrough romantic opera, Manon Lescaut. 

Book now from Ticketmaster - https://goo.gl/6Kul2v",COMING SOON: Puccini's Manon Lescaut,video,https://www.facebook.com/AklLive/videos/10155275689058950/,42899.79873,12,0,0,12,0,0,0,0,0,36,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154321565906525,"Matariki Festival casts a new light on Auckland Town Hall this week with Whetu Marama - a multi-dimentional light and art projection of the past, present and future dedicated to the memory and legacy of Peter and Josephine Gossage.

The light show is on 7 - 10pm, until Fri 16 June. 

Read more on https://goo.gl/XyIt0X",Auckland Council,video,https://www.facebook.com/aklcouncil/videos/1345040502210610/,42899.16667,46,0,0,43,3,0,0,0,0,138,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154321437956525,"Here at Auckland Live, we love making the arts accessible for everyone. 

We're particularly excited to be teaming up with three amazing upcoming productions to present Audio Described performances of all the shows below, as well as a Sign Language interpreted performance of West Side Story Auckland on 28 June. 

Click on the tiles below for more info!",Auckland Live,link,https://www.aucklandlive.co.nz/accessibility,42898.95152,19,0,0,19,0,0,0,0,0,57,51386181524,Media,1,0,0,0,0,0,1
51386181524_474953139512966,"Cock
By Mike Bartlett
20 July - 12 August
Tue & Wed, 7pm | Thu É?? Sat, 8pm | Sun, 5pm
Herald Theatre, Aotea Centre

John wants out, so he's taking a break from his high maintenance boyfriend. Liberated from Mr Co-Dependent, the last thing he's expecting is to suddenly meet the woman of his dreams. Now John's stuck in a total boy-meets-girl meets-boyfriend dilemma.

Caught in a maelstrom of possibility, guilt and indecision, John reckons there's only one way to straighten this all out.

Sometimes love is worth a good fight.
Mike Bartlett's thrilling and wickedly funny play takes on sexuality and its discontents. Bring him and her.

""The jesting and jousting is hard and fast, leading to a shattering climax."" - Sydney Arts Guide

""When it's funny it's hilarious, and when it moves you, it's a theatrical gut-punch."" - Herald Sun

A co-presentation with Auckland Live and Silo Theatre and directed by former Silo Theatre artistic director Shane Bosher.",Cock | 20 July - 12 August,event,https://www.facebook.com/events/474953139512966/,42898.76551,1,0,0,1,0,0,0,0,0,3,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154307992646525,"It's safe to go alone, but don't let your friends miss out! –?è˚ The Zelda Symphony comes to Auckland for the first time ever, 14 August at ASB Theatre, Aotea Centre

The first ever Zelda Symphony performance is truly fit for Goddesses.Though, you dont have to be one to get tickets! 
Check out what you're in for. 

#AucklandLive #TheLegendOfZelda",What To Expect From The Legend Of Zelda: Symphony Of The Goddesses Tour,link,http://www.gameinformer.com/b/features/archive/2017/05/22/the-legend-of-zelda-symphony-of-the-goddesses.aspx,42898.16416,7,3,0,7,0,0,0,0,0,27,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154318536681525,"To celebrate all things British we've teamed up with our friends at Auckland Art Gallery to give away a double pass to their exhibition The Body Laid Bare: Masterpieces from Tate which includes Rodin's marble sculpture 'The Kiss' which although celebrated worldwide - is travelling beyond Europe for the first time. To be in the draw, tag the friend you'd take along, entries close tomorrow! (13/06), 2pm.",,video,https://www.facebook.com/AklLive/videos/10154318536681525/,42897.75086,42,74,2,37,4,0,1,0,0,276,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154310966281525,"Matariki festivities begin today and there's so much to do across Auckland. It's time for our city to be lit up with music, dance and world premieres of uniquely New Zealand stories. 

Take a look at everything that's going on in Auckland Live venues, Basement Theatre and QTheatre. #MatarikiFestival2017 #AucklandLive #MaoriNewYear","Matariki at Auckland Live, Basement and Q",link,http://aucklandlive.co.nz/event/matariki-festival,42896.10417,383,28,51,352,25,3,0,0,0,1256,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154302703781525,Lyrical laments and ludicrous fun É?? the Auckland Live International Cabaret Season returns!,Auckland Live,link,http://www.aucklandlive.co.nz/,42891.75067,13,0,1,12,1,0,0,0,0,40,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154292415306525,"""SERIOUSLY THE BEST MUSICAL TO HIT THE ADELAIDE STAGE IN YEARS"" 

And its next stop is Auckland this August. We can't wait for Matilda The Musical arrive. New tickets have just been released - have you got yours yet? https://goo.gl/fLp9Xf

 #MatildaInNz",Matilda The Musical: Roald Dahl's Award Winning Book Comes To Life At Adelaide Festival Theatre With The Music And Lyrics Of Tim Minchin - Review - The Clothesline,link,http://theclothesline.com.au/matilda-the-musical-review/,42888.01402,7,2,0,6,1,0,0,0,0,25,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154289141506525,"Can you believe it's already June?!

There's so much happening at Auckland Live –??? Check out the full line-up for the month here: https://goo.gl/vJRJpW 

Keep warm and we'll see you out there!

#AucklandLive #winterAKL #WhatsOnInAuckland #showtime",It's June!,link,https://goo.gl/vJRJpW,42886.83333,4,0,8,4,0,0,0,0,0,20,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154288830631525,"""The APO's livestreams and broadcasts are currently seeing a huge surge in popularity...viewing figures reached over 70,000, which has smashed all kinds of records for us and provides even further proof of our growing global audience.""

Auckland Philharmonia Orchestra's Barbara Glaser on the APO being a selected as a finalist for Best Live Sound at the New York Festival's International Radio Program Awards.

Congrats APO!",APO performance nominated in international radio awards,link,http://www.creativenz.govt.nz/news/apo-performance-nominated-in-international-radio-awards,42886.71111,26,2,2,23,3,0,0,0,0,84,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154283921711525,"If you're looking for a party, Last Night of the Proms should be on your list. Auckland Symphony Orchestra will take the stage at Bruce Mason Centre and Auckland Town Hall, 23 and 25 of June. Performing some of the best of the British musical collection including classical music to more contemporary tunes. Gear up and brace yourself, as the Brits come marching in!

#AucklandLive",Plenty of entertainment options on offer for punters during British Lions rugby tour - National - NZ Herald News,link,http://www.nzherald.co.nz/entertainment/news/article.cfm?c_id=1501119&objectid=11865517,42884.75194,7,0,2,7,0,0,0,0,0,23,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154281580156525,"Hailed as 'the world's best Eagles show' - BBC Radio 2, Ultimate Eagles are bringing their world class performance for the first time to the Auckland Town Hall, 17 June! Don't miss out on this superb Eagles experience. https://goo.gl/CBWZAI

#AucklandLive",ULTIMATE EAGLES - The World's Greatest Eagles Show,video,https://youtu.be/Sjdc-_ucxh0,42883.94374,3,0,0,3,0,0,0,0,0,9,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154273679636525,"Something extraordinary is coming to Auckland and you must book now to avoid missing out! 

Matilda The Musical arrives in August and new tickets have just been released! 

Secure your tickets early and experience this unforgettable moment at the theatre!

Book here: https://goo.gl/tl3Gjs",Timeline Photos,photo,https://www.facebook.com/AklLive/photos/a.73587646524.85011.51386181524/10154273679636525/?type=3,42883.66667,14,0,0,11,2,1,0,0,0,42,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154274741736525,"A multi-platinum artist, songwriter and international icon, Sia is bringing her Nostalgic for the Present Tour to Auckland this December.  

Don't miss your chance to see this global pop sensation live! Tickets on sale Wed 7 Jun on Ticketmaster New Zealand.

Latest news will be updated here: https://goo.gl/YgxExi

#JustAnnounced #NostalgicForThePresentTour #SiaInNZ",Auckland Live,link,https://goo.gl/YgxExi,42882.66597,33,4,4,26,7,0,0,0,0,111,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154273585491525,"Tonight, Matilda The Musical opens in Adelaide in its last stop before arriving in Auckland for its exclusive New Zealand season at The Civic - chookas Matilda!

In other exciting news, we're excited to announce that new tickets will be on sale Monday! Stay tuned...",Timeline Photos,photo,https://www.facebook.com/AklLive/photos/a.73587646524.85011.51386181524/10154273585491525/?type=3,42880.78567,14,1,1,13,0,1,0,0,0,45,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154273372031525,Our wonderful friends at the Auckland Arts Festival are looking for a talented marketing manager. Sound like you?,Join the AAF team as Marketing Manager,link,https://goo.gl/6Tcp9O,42880.69631,4,0,1,4,0,0,0,0,0,13,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154266956056525,"The children cried out for more so we had to deliver!

Auckland Live Pick & Mix is back again from June to September.

Get ready to have your winter weekends packed with free arts entertainment and workshops! We've got the city centre covered from ASB Theatre, Aotea Centre, Auckland Town Hall to the Bruce Mason Centre, Takapuna and Mangere Arts Centre - NgéÅ Tohu o Uenuku.

#AucklandLive #PickandMix #Free #family #Auckland",Auckland Live Pick & Mix,link,https://www.aucklandlive.co.nz/event/pick-and-mix,42878.04427,26,3,9,25,1,0,0,0,0,93,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154266116401525,"Great news for Ed Sheeran's fans: tickets for ALL concert dates in Auckland (24, 25, 26 Mar) are on sale now. YES, RIGHT NOW! 

Get yours before they are all gone: https://goo.gl/xGy7Kx

#EdSheeran #OnSaleNow",38.media.tumblr.com,link,http://38.media.tumblr.com/b420b387d6d4569e6532459535f3e527/tumblr_nk59l8JSva1tir218o4_540.gif,42877.84243,0,0,0,0,0,0,0,0,0,0,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154264071896525,"NgéÅti WhéÅtua è?réÅkei - Whai Maia's Graham Tipene has designed a beautiful taniwha kinetic sculpture for the Mayoral Drive underpass linking Myers Park, Auckland to the carpark beside Basement Theatre. 

""It's not just an art piece you look at but one you can experience, standing inside and outside."" Tipene said.",Taniwha Sculpture approved for Myers Park entrance,link,http://www.stuff.co.nz/auckland/92526839/expensive-taniwha-to-keep-watch-over-aucklands-myers-park,42877.16667,237,12,35,203,20,14,0,0,0,770,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154254275686525,"WOW! What an amazing journey we've enjoyed over the past three years, bringing live arts and entertainment to Auckland. And we couldn't have done it without you! To say thank you, we've got a wonderful giveaway WOW! pack of tickets to the hottest shows that you can choose from. 

The WOW! pack is made up of: 
–??? 1 x double pass to Auckland Writers Festival 2017 É?? An Evening with Ian Rankin (Fri 19 May, 7PM)
–??? 1 x double pass to Auckland Writers Festival 2017 É?? The Ten (Food) Commandments (Fri 19 May, 8:45PM)
–??? 1 x double pass to One Night of Queen (Thu 3 Aug, 8PM)
–??? 1 x double pass to One Night of Queen (Sat 2 Sep, 8PM)
–??? 2 x double passes to West Side Story (Sat 24 Jun, 2:30PM)

Six lucky winners will win a double pass to the Auckland Live show of their choice from the WOW! pack.

To enter to win one of the double passes, tell us in the comments:
É?? Your favorite Auckland Live or show moment that made you go WOW! 
É?? Your preferred show from the list above

Winners will be contacted this week via Facebook, so keep a lookout for our messages. 

Good luck! –???

#AucklandLiveBirthday
#AucklandLiveGives",Timeline Photos,photo,https://www.facebook.com/AklLive/photos/a.73587646524.85011.51386181524/10154254275686525/?type=3,42872.80674,397,135,15,369,14,13,0,1,0,1476,51386181524,Media,1,0,0,0,0,0,1
51386181524_202309586954366,"Live Nation and Melbourne International Comedy Festival present 
Russell Howard 
Sunday 2 July 
Auckland Town Hall 

One of the UK's most successful live comedians, Russell Howard, will return to New Zealand in 2017. Russell is coming back with a brand new live show, Round the World, and this time bringing it to Auckland, Wellington and Christchurch.

Wonderbox, Russell's previous sell-out international tour in 2014, saw him entertain 285,000 fans at 40 shows across the UK and Ireland (in London alone he played four shows at the Royal Albert Hall, two shows at the O2 Arena and one show at Wembley Arena), as well as sold-out runs in the USA, Australia and New Zealand.

Don't miss it!",Russell Howard,event,https://www.facebook.com/events/202309586954366/,42871.98847,4,0,0,3,0,1,0,0,0,12,51386181524,Media,1,0,0,0,0,0,1
51386181524_1806004869716065,"Take a guided tour through the grand old lady of Auckland theatre and musicals - The Civic

Auckland Live's bespoke 45-minute tour of this iconic and legendary landmark is packed full of facts, anecdotes and fun, as well as exclusive access to areas usually reserved for the stars.

Entertaining, educational and a rare privilege, The Civic Tours will delight lovers of history and theatre, as well as fans of one of Auckland's most-loved buildings. 

For our first tours, patrons will get up close to the set of West Side Story and hear firsthand the stories behind the show.

The Civic Tours are an Auckland Live Experience.

Tickets on sale Monday 22 May, make sure you don't miss out and sign up to be in the waitlist here: https://goo.gl/ayMoGJ

For more info about the tours, visit https://goo.gl/OAbZG6",The Civic Tours,event,https://www.facebook.com/events/1806004869716065/,42870.93469,94,6,0,90,4,0,0,0,0,294,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154248992631525,"Auckland Live is proud to announce the launch of The Civic Tours!

On sale Monday 22 May, the bespoke guided tours will unveil all the secrets, stories and shows that have made The Civic the grand old lady of Auckland theatre. 

From backstage to front of house, from opera boxes to the orchestra pit É?? no stone is left unturned in this fun, factual and fascinating behind-the-scenes look at NZ's best-loved theatre.

Check out the tours here https://goo.gl/OAbZG6.
Tickets on sale Monday 22 May at Ticketmaster

#thecivic #aucklandlive #allthestories #behindthecurtain #justannounced",Timeline Photos,photo,https://www.facebook.com/AklLive/photos/a.73587646524.85011.51386181524/10154248992631525/?type=3,42870.91667,91,15,27,83,8,0,0,0,0,330,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154248455276525,"Happy Birthday To Us! 

This week Auckland Live turns three, and we're full of birthday buzz.

To celebrate, we've created a special birthday video, featuring some of our favorite arts and entertainment friends sharing their love for Auckland Live. 

Take a sneak peek here, or view the full version here: https://goo.gl/OUsW5a 

We hope you enjoy it!

Auckland Writers Festival Auckland Philharmonia Orchestra Paperboy Tama Waipara Jeremy Hansen Jennifer Ward-Lealand Hudson and Halls Todd Justin Emerson Chris Parker Nz Herald News #DionneChristian #RinaChae 

The Civic Auckland Town Hall ASB Theatre, Aotea Centre Aotea Square Bruce Mason Centre",Auckland Live turns three!,video,https://www.facebook.com/AklLive/videos/10154248455276525/,42870.75,53,4,19,45,6,0,0,0,0,186,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154248398191525,"We are so excited to have such a wealth of talented writers coming through ASB Theatre, Aotea Centre and, for the first time, the Heartland Festival Room in Aotea Square for the 17th Auckland Writers Festival this week. 

Whether your attending an event for the the first time or you're a seasoned festival goer, we hope you have a wonderful time!",New Zealand's Largest Literary Festival Opens Today!,link,http://www.writersfestival.co.nz/news/Page1/new-zealands-largest-literary-festival-opens-tomorrow,42870.67197,2,0,0,2,0,0,0,0,0,6,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154246371411525,Psst! It's the last day to get your earlybird tickets to the Auckland Writers Festival - here's a handy guide if you're feeling overwhelmed by choice...,THE DIRECTOR'S CUT: É??IDEAS FOR YOUR FESTIVAL EXPERIENCE,link,http://www.writersfestival.co.nz/news/Page1/directors-cut-ideas-for-your-festival-experience/,42869.81007,24,3,2,24,0,0,0,0,0,80,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154238849086525,"Sign-off work early this Thursday and catch Lawrence M. Krauss discussing why we're closer to doom than we have been since 1953 at the Auckland Writers Festival.

#AWF2017","Lawrence Krauss on life, the universe and the nuclear threat - The Listener",link,http://www.noted.co.nz/currently/profiles/lawrence-krauss-on-life-the-universe-and-the-nuclear-threat/,42869.64583,1,0,0,1,0,0,0,0,0,3,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154238891751525,"If Ian Rankin can sell more than 20 million books and still have imposter syndrome what hope do we have!

Catch him this Friday at the Auckland Writers Festival - (earlybird tickets still available - but not for long): https://goo.gl/kdM7m6",Ian Rankin on his fear of running out of stories,link,http://www.stuff.co.nz/entertainment/books/91854377/ian-rankin-on-his-fear-of-running-out-of-stories?platform=hootsuite,42867.83333,0,0,0,0,0,0,0,0,0,0,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154238937311525,"For all you Bad Feminists out there - don't miss the incredible Roxanne Gay this Friday and Saturday at the Auckland Writers Festival.

Earlybird tickets still available: https://goo.gl/gKKSDw",Roxane Gay: 'I'm a bad feminist' - Lifestyle - NZ Herald News,link,http://www.nzherald.co.nz/lifestyle/news/article.cfm?c_id=6&objectid=11850803,42867.77083,7,0,0,6,1,0,0,0,0,21,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154238764651525,"It's the last weekend before the Auckland Writers Festival starts - and also the last weekend you can get earlybird prices!

So grab a cuppa, grab some mates and make your bookings before they sell out: https://goo.gl/rCDx7o",Metro's picks from the Auckland Writers Festival 2017,link,http://www.noted.co.nz/culture/whats-on/metros-picks-from-the-auckland-writers-festival-2017/,42867.70833,3,0,0,3,0,0,0,0,0,9,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154238943201525,"...'in real time, in real chaos, it's hard to know what to think' - 

George Saunders talks to Vox ahead of his appearance at the Auckland Writers Festival: https://goo.gl/f78qft",George Saunders on how art can inspire empathy in the Trump era,link,https://www.vox.com/conversations/2017/3/18/14957294/george-saunders-trump-empathy?platform=hootsuite,42867.05175,1,0,0,1,0,0,0,0,0,3,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154238409396525,"If you haven't stopped thinking about The Encounter since the Auckland Arts Festival or if you missed seeing it live at ASB Theatre, Aotea Centre, don't miss the chance to watch it online - ONE WEEK ONLY! 

Want the details? https://goo.gl/atLO1K",Timeline Photos,photo,https://www.facebook.com/AklLive/photos/a.73587646524.85011.51386181524/10154238409396525/?type=3,42866.81493,4,1,1,4,0,0,0,0,0,15,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154236421086525,"#AucklandLiveGives We have your chance to win a double pass to Ultimate Eagles the highly acclaimed Eagles Show. Playing Auckland Town Hall17 June. Just tag a fellow Eagles fan, and you're in the draw. Entries close Monday 15/05, 9am. 

#UltimateEagles #AucklandLive",Timeline Photos,photo,https://www.facebook.com/AklLive/photos/a.73587646524.85011.51386181524/10154236421086525/?type=3,42865.91199,28,42,3,26,2,0,0,0,0,171,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154233804966525,"At Auckland Live, we love keeping the live arts and entertainment dream alive for Auckland, and strive to bring the best shows and events to the city. Pulling it all together is hard work, and we're lucky enough to have the 'A Team' to make it happen!

#AucklandLive #OurTeam #FeelingItLive",The Auckland Live team,video,https://www.facebook.com/AklLive/videos/10154233804966525/,42865.82708,250,19,39,225,17,1,0,0,1,827,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154235921416525,"Last Night of the Proms is back for 2017! Drop your cuppa and get ready for another foot stomping musical journey celebrating all things British. 

Don't miss out on this annual fan favourite featuring roaring performances from the Auckland Symphony Orchestra, that'll have you singing at the top of your lungs. Tickets on sale now! https://goo.gl/0habjA

#AucklandLive #LastNightOfTheProms",Timeline Photos,photo,https://www.facebook.com/AklLive/photos/a.73587646524.85011.51386181524/10154235921416525/?type=3,42865.75567,187,15,12,178,9,0,0,0,0,603,51386181524,Media,1,0,0,0,0,0,1
51386181524_129236487625126,"One of New Zealand's best-known actors, Mark Hadlow, returns to Auckland as the most polarising of species É?? a middle aged man in lycra: a MAMIL.

Bryan Cook is a property developer who has accumulated a small fortune building leaky homes. He's stressed out, self-medicating and self-loathing; killing himself to increase his bank balance while decreasing his golf score.

When things fall apart, he joins a men's cycling group to relieve the stress É?? and makes a few startling discoveries in various cracks and crevices.

Poignant and achingly funny, MAMIL presents the male mid-life crisis in all its lurid glory.


Originally commissioned by Auckland Live.",MAMIL,event,https://www.facebook.com/events/129236487625126/,42863.76426,8,2,0,7,1,0,0,0,0,28,51386181524,Media,1,0,0,0,0,0,1
51386181524_2080294948864296,"Jeremy Filsell is one of the world's great organists and virstuoso concert pianist. This May he will be gracing the Auckland Town Hall, with his performance of the famous Rachmaninov masterwork, Rhapsody on a theme of Paganini.

Filsell will play pieces by Frenchman Marcel Dupr«∏, and will be accompanied by American organist Eric Suter in the second half of the programme.

This show promises to be exciting and remarkable.

Don't miss it!",Jeremy Filsell,event,https://www.facebook.com/events/2080294948864296/,42863.68068,19,3,0,16,3,0,0,0,0,63,51386181524,Media,1,0,0,0,0,0,1
51386181524_10154215451656525,"The Big Hoot art trail is coming to Auckland in early 2018 and up to 40 giant fibreglass owls will be on display city-wide, all with their own unique design. 

Submissions from artists interested in designing and creating an owl of their own are now OPEN.

Want to create something speci'owl' for the Big Hoot Auckland 2018? 

Submit your owl design before 5pm Monday 15 May for your chance to be part of Auckland's largest public art trail. 

Commissioned artists will receive an honorarium of $1,500 upon completion of their work. 

More info here: https://goo.gl/w9pGBY",Photos from Auckland Live's post,photo,https://www.facebook.com/AklLive/photos/a.73587646524.85011.51386181524/10154215450841525/?type=3,42857.9375,424,122,107,369,40,15,0,0,0,1623,51386181524,Media,1,0,0,0,0,0,1
514461275326148_116266175649958,"TICKETS ON SALE NOW!
https://www.eventfinda.co.nz/2017/project-glow-wear-runway-show/auckland/mt-albert 

Lights, camera, action. It's runway show time for the second annual Project Glow Wear reflective fashion design competition.

Come along for a spectacular showcase of finalists in the competition with winners of the 13 categories announced.

7.00pm - Doors open. 
8.00pm - The show begins.

The competition boldly goes where no other has gone before by challenging designers to create reflective clothing and accessories that marry high fashion with high visual impact. 

All entries feature retro-reflective elements that highlight the wearer as they go about their early morning or evening journeys. On display will be swatches of light-activated materials entered in the Fabric Innovation category by textile pioneers.

Designers are competing for a $10,000 prize pool ranging from a $500 Levi's voucher, an internship at Mandatory Menswear to a Wacom tablet, a Singer sewing machine, shearing scissors, cash prizes and more. The pi«˘ce de r«∏sistance is the Arrow Award where the winning entry will be manufactured by the winning designer during a two-month paid internship.

This event is brought to you by the transport teams at Auckland Transport, Greater Wellington Regional Council, Hutt City Council, Wellington City Council, Kapiti Coast District Council and Upper Hutt City Council. 

The competition is supported by Levi's∂©, Arrow Uniforms, Lux Light Festival, SingerÉ?Ω, Mandatory Menswear, the Wellington Sewing Centre, Oversew Fashion, Vespertine NYC and Massey University School of Design.

For more information about the competition visit www.projectglowwear.com",Project Glow Wear Runway Show Auckland,event,https://www.facebook.com/events/116266175649958/,42912.9161,12,1,0,12,0,0,0,0,0,38,5.14461E+14,CCO,1,1,0,0,0,0,1
